"ID","Pi","Inventaire","Famille","Catégorie","Forme","Type","Période","Texte","Bibliographie","secteur","secteur_ID","x","y"
"ETHVII561",801,,,,"cratère","à colonnettes",,"FRAGMENT DE CRATÈRE A COLONNETTES.
Larg. max. 6 cm ; haut. max. 4 cm ; ép. 0,7 cm. Au-dessous d'un décor de godrons, tête barbue vers la gauche : coiffure en chignon retenue par un ruban en rehauts rouges. Détails du visage en vernis délayé (remarquer en particulier les détails de l'oreille très élaborés). Au-dessus un rinceau de vigne (?) avec des feuilles en rehauts rouges. L'exécution est excellente, et l'œuvre attribuable à un maniériste du 2e quart du ve siècle, probablement au peintre de Pan lui-même; cf. par exemple le Dionysos du cratère à volutes de Boston, 95.58 (Beazley, Der Pan-Maler, 1931, pl. 13, 3). Cf. Beazley, Paralip., p. 2349 à ARV p. 361-8.","Lilly Ghali-Kahil, La céramique grecque (fouilles 1911-1956), Paris, De Boccard, Etudes thasiennes 7, 1960, p. 111, no 30bis, pl. XLV, 30bis",,,,
"ETHVII562",880,"H 421",,,"cratère","à colonnettes",,"FRAGMENT DE CRATÈRE A COLONNETTES.
Larg. max. 6,3 cm ; haut. max. 4,2 cm ; ép. 0,8 cm. Le cadre était décoré en haut de godrons et latéralement de points ou de feuilles de lierre schématisées sur deux rangées verticales entre trois filets. II ne subsiste plus que la tête, fragmentaire, d'un homme, renversée en arrière ; peut-être avait-on figuré une scène de komos.
Milieu du ve siècle (D. v. Bothmer penserait à un maniériste).","Lilly Ghali-Kahil, La céramique grecque (fouilles 1911-1956), Paris, De Boccard, Etudes thasiennes 7, 1960, p. 111, no 31, pl. XLVI, 31",,,,
"ETHVII563",867,"H 394",,,"cratère","à colonnettes",,"FRAGMENT DE CRATÈRE A COLONNETTES (?).
Larg. max. 11,1 cm ; haut. 8,3 cm ; ép. 0,7 cm. A l'extrême gauche, on distingue un fragment de tige recourbée, puis la partie inférieure d'un personnage féminin drapé dans un
péplos à apoptygma, avec un motif de pointillé, recouvert d'un himation ; cette figure est debout devant un palmier dont on voit le tronc et un segment palmé transversal.
Il s'agit probablement d'une scène de libation, où une femme porte une oenoché pour verser l'offrande à un guerrier placé à droite, de l'autre côté du palmier, qui devait être considéré comme à l'arrière-plan. Cf. une amphore de Munich, 2324,
attribuée au peintre des Niobides, T. B. L. Webster, Der Niobidenmaler, Leipzig, 1935, pl. 17, a ; Beazley, ARV, p. 422, no 45. Très proche du peintre d'Aitamura.
A dater de 460-450","Lilly Ghali-Kahil, La céramique grecque (fouilles 1911-1956), Paris, De Boccard, Etudes thasiennes 7, 1960, p. 111, no 32, pl. XLVI, 32",,,,
"ETHVII564",864,"H 380",,,"cratère","à colonnettes",,"FRAGMENT DE CRATÈRE A COLONNETTES.
Larg. max. 10,2 cm ; haut. 8,2 cm ; ép. 0,8 cm. Symposion. Partie supérieure du corps d'un jeune homme étendu sur une kliné, le torse redressé, le bras gauche appuyé contre un coussin, tenant négligemment de la main gauche une coupe renversée. A l'extrême gauche, début d'un second coussin (un autre symposiaste ?). A droite, le cottabos est dressé verticalement
avec sa barre horizontale, et à l'extrême droite, restes d'une figure féminine, vêtue d'un chiton, peut-être une flûtiste debout devant une autre kliné, dont on aperçoit le coussin. Intérieur en vernis délayé. Traits de contours en relief.
Les représentations de symposion avec jeu de cottabos sont assez fréquentes sur les peintures de vases. Signalons simplement un cratère à colonnettes de Rome, Beazley, ARV, p. 373, no  4, attribué au peintre de Leningrad ; pour la flûtiste (?), cf. par exemple un symposion beaucoup plus tardif, sur un cratère en cloche de Leningrad, St. 804, Compte Rendu, 1869, p. 219, cf. Beazley, ARV, p. 966, du Telos painter.
Troisième quart du ve siècle.","Lilly Ghali-Kahil, La céramique grecque (fouilles 1911-1956), Paris, De Boccard, Etudes thasiennes 7, 1960, p. 111, no 33, pl. XLI, 33",,,,
"ETHVII565",87,"87  ; 88",,,"cratère","à colonnettes",,"FRAGMENTS (DEUX) D'UN CRATÈRE A COLONNETTES (avers et revers).
A87π.
Larg. Max. 11 cm ; haut. Max. 10,3 cm. Fragment du bas du vase ; il ne subsiste de la représentation que la partie inférieure d'un personnage féminin à gauche, avec chiton à plis fins recouvert d'un himation. A droite, on voit encore un pied légèrement soulevé appartenant à un autre personnage allant dans la direction opposée. L'encadrement du tableau est fait d'une double ligne verticale de feuilles très schématisées, entre trois filets noirs, sur les côtés. Deux lignes en rehauts rouges bordent, l'une le bas de la représentation, l'autre la partie
supérieure du décor en arêtes qui ornait le fond de la panse du vase.
B) 88 TT. Deux fragments recollés.
Larg. Max. 13 cm ; haut. 9,7 cm. Partie de l'extrême droite du revers, beaucoup plus grossier, du même vase. Partie inférieure d'un personnage masculin, vêtu d'un himation,
tourné a gauche. Encadrement plus schématique encore ; les feuilles sont remplacées par des points. Mêmes lignes en rehauts rouges.
Troisième quart du ve siècle.","Lilly Ghali-Kahil, La céramique grecque (fouilles 1911-1956), Paris, De Boccard, Etudes thasiennes 7, 1960, p. 111-112, no 34, pl. XLVII, 34",,,,
"ETHVII566",804,,,,"cratère",,,"FRAGMENT DE CRATÈRE. Pourrait appartenir à n° 34.
Larg. max. 4,7 cm ; haut. max. 3,5 cm ; ép. 0,65 cm. Fragment de draperie.","Lilly Ghali-Kahil, La céramique grecque (fouilles 1911-1956), Paris, De Boccard, Etudes thasiennes 7, 1960, p. 112, no 35, pl. XLVII, 35",,,,
"ETHVII567",833,"H 374",,,"cratère","à volutes",,"FRAGMENT DE L'EMBOUCHURE ET DU COL D'UN CRATÈRE A VOLUTES.
Larg. max. 9,5 cm ; haut. max. 6,5 cm ; ép. 2,7 cm. Il ne subsiste de la décoration que la volute et le bord à droite d'un cratère et la queue d'un satyre penché. Traits de contours en relief. Le rebord supérieur est décoré d'un méandre, souligné par une ligne noire.
Autour de 500 (D. v. Bothmer).","Lilly Ghali-Kahil, La céramique grecque (fouilles 1911-1956), Paris, De Boccard, Etudes thasiennes 7, 1960, p. 112, no 36, pl. XLVII, 36",,,,
"ETHVII568",1100,"D 503",,,"cratère","en cloche ?",,"FRAGMENT DE CRATÈRE EN CLOCHE (?).
Larg. max. 5,3 cm ; haut. max. 4,9 cm ; ép. 0,9 cm. Tête d'éphèbe à droite ; bandeau en rehauts rouges dans les cheveux, vernis plus délayé pour les bouclettes le long de l'oreille. Début d'une inscription en rehauts rouges (fragments d'une lettre). Traits de contours en relief. Troisième quart du ve siècle.","Lilly Ghali-Kahil, La céramique grecque (fouilles 1911-1956), Paris, De Boccard, Etudes thasiennes 7, 1960, p. 112, no 37, pl. XLVII, 37",,,,
"ETHVII569",1236,"55-45",,,"cratère","en cloche ?",,"FRAGMENT DE CRATÈRE EN CLOCHE (?).
Larg. 5,6 cm ; haut. max. 5,5 cm. Partie supérieure du corps d'un éphèbe drapé dans un himation, de profil à gauche.
Des environs de 430.","Lilly Ghali-Kahil, La céramique grecque (fouilles 1911-1956), Paris, De Boccard, Etudes thasiennes 7, 1960, p. 112, no 38, pl. XLVII, 38","Agora 1955",77,24.713761009,40.779568773
"ETHVII570",809,"H 425",,,"cratère","en cloche ?",,"FRAGMENT DE CRATÈRE EN CLOCHE (?).
Larg. max. 4,3 cm ; haut. max. 4,5 cm ; ép. 0,71 cm. Tête féminine à gauche, avec boucles d'oreilles, coiffée du cécryphale. Le début du vêtement est visible au cou. L'œil est
triangulaire, avec une ligne pour le sourcil. Au-dessus de la représentation, début du kymation. Détails du nez et de la bouche en vernis plus délayé. Rehauts blancs pour le cécryphale. Traces de rehauts rouges. Traits de contours en relief.
A dater des environs de 425.","Lilly Ghali-Kahil, La céramique grecque (fouilles 1911-1956), Paris, De Boccard, Etudes thasiennes 7, 1960, p. 112, no 39, pl. XLVII, 39",,,,
"ETHVII571",876,"H 384",,,"cratère","en cloche",,"FRAGMENT DE CRATÈRE EN CLOCHE.
Larg. max. 6 cm ; haut. max. 3,9 cm. La cassure de l'anse est visible. Intérieur, vernis noir. On aperçoit vers la droite le haut d'un jeune homme, vu de profil à droite, portant un himation. Les détails sont en noir brillant, sauf la chevelure dont les boucles sont en vernis plus délayé. Traits de contours en relief.
Assez tard dans le ve siècle (fin du troisième quart du ve siècle). Près du peintre de Cléophon.","Lilly Ghali-Kahil, La céramique grecque (fouilles 1911-1956), Paris, De Boccard, Etudes thasiennes 7, 1960, p. 112, no 40, pl. XLVII, 40",,,,
"ETHVII572",553,,,,"cratère","en cloche",,"FRAGMENT DE CRATÈRE EN CLOCHE.
Larg. max. 5 cm ; haut. max. 4,8 cm ; ép. 0,6 cm. Tête et torse de jeune homme vu de dos, légèrement penché à gauche, l'himation sur l'épaule. La chevelure se termine en bouclettes, les lèvres sont entr'ouvertes. L'œil de profil, triangulaire, est assez sommairement dessiné. Détails en vernis noir délayé. Traits de contours en relief.
Dernier quart du ve siècle.","Lilly Ghali-Kahil, La céramique grecque (fouilles 1911-1956), Paris, De Boccard, Etudes thasiennes 7, 1960, p. 113, no 41, pl. XLVII, 41 ; BCH, 75 (1951), p. 179, fig. 99","Agora 1950",43,24.714146280,40.780084143
"ETHVII573",855,"H 402",,,"cratère","en cloche",,"FRAGMENT DE CRATÈRE EN CLOCHE.
Larg. max. 11,5 cm ; haut. max. 6,3 cm ; ép. 0,55 cm. Partie supérieure d'un jeune homme vers la droite, drapé dans un manteau, tenant à la main un bâton. Au-dessus, guirlande
de laurier. Les boucles de la chevelure sont en vernis délayé.
Début du ive siècle. Proche du peintre de Munich 2335. Cf. Beazley, Paralip., p. 1116 et 2491 à ARV, p. 779-83.","Lilly Ghali-Kahil, La céramique grecque (fouilles 1911-1956), Paris, De Boccard, Etudes thasiennes 7, 1960, p. 113, no 42, pl. XLVII, 42",,,,
"ETHVII574",868,"H 386",,,"cratère","en cloche",,"FRAGMENT DE REBORD D'UN CRATÈRE EN CLOCHE.
Larg. max. 8,5 cm ; haut. max. 3,5 cm. Tête et haut du torse d'un jeune homme drapé, à gauche. Traces de rehauts rouges pour la chevelure. Dessin extrêmement schématique.
Début du ive siècle.","Lilly Ghali-Kahil, La céramique grecque (fouilles 1911-1956), Paris, De Boccard, Etudes thasiennes 7, 1960, p. 113, no 43, pl. XLVII, 43",,,,
"ETHVII575",877,"H 412",,,"cratère","en cloche",,"FRAGMENT DE CRATÈRE EN CLOCHE.
Larg. max. 5,5 cm ; haut. max. 5,8 cm ; ép. 0,65 cm. Surface très érodéé. Fragment de draperie (péplos à bordure) ; à droite, deux orteils d'un pied droit vers la gauche. En bas, cadre décoré de méandres.
Début du ive siècle.","Lilly Ghali-Kahil, La céramique grecque (fouilles 1911-1956), Paris, De Boccard, Etudes thasiennes 7, 1960, p. 113, no 44, pl. XLVII, 44",,,,
"ETHVII576",,"H 423",,,"cratère",,,"FRAGMENT DE CRATÈRE.
Larg. max. 3,9 cm ; haut. max. 4,6 cm ; ép. 0,55 cm. Partie d'un personnage sortant du sol à mi-corps (?). Le cas est fréquent pour Coré, mais celle-ci est généralement vêtue, alors
qu'il s'agit ici d'un personnage nu qui pourrait être masculin. L'exiguïté du fragment conservé ne permet pas de trancher la question. Deux éléments d'un méandre suivi d'une croix de Saint-André.
Début du ive siècle.","Lilly Ghali-Kahil, La céramique grecque (fouilles 1911-1956), Paris, De Boccard, Etudes thasiennes 7, 1960, p. 113, no 45, pl. XLVII, 45",,,,
"ETHVII577",874,"H 413",,,"cratère",,,"FRAGMENT DE CRATÈRE.
Larg. max. 4,5 cm ; haut. max. 9 cm ; ép. 0,62 cm. Torse d'un personnage masculin nu, vu de dos, s'avançant à gauche, la jambe gauche en avant, le bras gauche est levé, le bras
droit ramené en arrière tenait un accessoire disparu. A droite sur le dos peut-être naissance d'une queue (dans ce cas, il s'agirait d'un Satyre). Sur le bras gauche, il portait peut-être un
bouclier en forme de pelta, cf. la coupe du Louvre, G 89, Pottier, Vases antiques, pl. 98. L'accessoire de la main droite pourrait être une corne, cf. le satyre d'une coupe aujourd'hui perdue, Beazley, ARV, p. 84, p, et de la coupe de Munich, 2589, ARV, p. 80, no 3. Traits de contours en relief.
Deuxième quart du ve siècle.","Lilly Ghali-Kahil, La céramique grecque (fouilles 1911-1956), Paris, De Boccard, Etudes thasiennes 7, 1960, p. 113, no 46, pl. XLVII, 46",,,,
"ETHVII578",,"D 935 ; 53-235",,,"cratère",,,"FRAGMENT D'UN CRATÈRE.
Larg. max. 5,9 cm ; haut. max. 4,5 cm ; ép. 0,9 cm. Symposion : partie renflée d'un coussin, sur un lit, et branchage en rehaut blanc ; au-dessous, objet indéterminé, peut-être chaussures.
Milieu du ve siècle.","Lilly Ghali-Kahil, La céramique grecque (fouilles 1911-1956), Paris, De Boccard, Etudes thasiennes 7, 1960, p. 113, no 47, pl. XLVH, 47",,,,
"ETHVII579",71,,,,"cratère?",,,"FRAGMENT DE CRATÈRE (?).
Larg. max. 5 cm ; haut. max. 7,3 cm ; ép. 0,4 cm. Satyre de face se dirigeant à droite, portant dans la main gauche une hampe (thyrse). A gauche, début d'un autre personnage (?). Traits de contours en relief.
Milieu du ve siècle.","Lilly Ghali-Kahil, La céramique grecque (fouilles 1911-1956), Paris, De Boccard, Etudes thasiennes 7, 1960, p. 114, no 48, pl. XLVIII, 48",,,,
"ETHVII580",,"55-251",,,"cratère?",,,"FRAGMENT DE CRATÈRE (?).
Larg. max. 3,6 cm ; haut. 3,8 cm. A gauche, reste de draperie ; à droite, corps d'éphèbe vers la droite ; il porte un court manteau et deux lances. Traits de contours en relief.
Troisième quart du ve siècle.","Lilly Ghali-Kahil, La céramique grecque (fouilles 1911-1956), Paris, De Boccard, Etudes thasiennes 7, 1960, p. 114, no 49, pl. XLVIIl, 49",,,,
"ETHVII581",869,"H 385",,,"cratère",,,"FRAGMENT DE CRATÈRE.
Larg. max. 4,4 cm ; haut. max. 6 cm ; ép. 0,61 cm. Femme de profil vers la droite ; il n'en subsiste que l'arrière de la tête, du cou, et de l'épaule, drapée dans un himation. Coiffure en chignon avec un diadème radié et des boucles d'oreille ; au-dessus, on voit la base d'un coffret soulignée avec une ligne en rehauts rouges. Traces d'un bandeau en rehauts rouges dans la
chevelure (?). Détails en vernis délayé. Travail très soigné.
Autour de 420.","Lilly Ghali-Kahil, La céramique grecque (fouilles 1911-1956), Paris, De Boccard, Etudes thasiennes 7, 1960, p. 114, no 50, pl. XLVIII, 50",,,,
"ETHVII582",347,,,,"cratère",,,"FRAGMENT DE CRATÈRE.
Larg. max. 3,2 cm ; haut. max. 6,2 cm ; ép. 0,6 cm. Bras gauche vu de face, de l'épaule au poignet. Sur le bras, un bracelet ; sur l'avant-bras, un autre bracelet indiqué par deux traits blancs. Traits de contours en relief.
Fin du ve siècle.","Lilly Ghali-Kahil, La céramique grecque (fouilles 1911-1956), Paris, De Boccard, Etudes thasiennes 7, 1960, p. 114, no 51, pl. XLVIII, 51",,,,
"ETHVII583",,"D 933 ; 53-236",,,"cratère",,,"FRAGMENT DE CRATÈRE.
Larg. max. 11,5 cm ; haut. max. 5,8 cm ; ép. 1 cm environ. A gauche, partie inférieure d'un homme à droite, appuyé sur un bâton (?) décoré d'une bande noire en spirale; à droite,
partie inférieure d'un personnage féminin qui se dirige à droite.
Fin du ve siècle.","Lilly Ghali-Kahil, La céramique grecque (fouilles 1911-1956), Paris, De Boccard, Etudes thasiennes 7, 1960, p. 114, no 52, pl. XLVIII, 52",,,,
"ETHVII584",72,,,,"cratère",,,"FRAGMENT DE CRATÈRE.
Larg. max. 2,5 cm ; haut. max. 4,3 cm ; ép. 0,55 cm. Torse d'un personnage féminin, de trois quarts vers la gauche, drapé dans un himation qui laisse la poitrine nue.
Fin du ve siècle.","Lilly Ghali-Kahil, La céramique grecque (fouilles 1911-1956), Paris, De Boccard, Etudes thasiennes 7, 1960, p. 114, no 53, pl. XVLIII, 53",,,,
"ETHVII585",136,,,,"cratère",,,"FRAGMENT DE CRATÈRE.
Larg. max. 10,5 cm ; haut. max. 5,4 cm ; ép. 0,81 cm. Scène dionysiaque. On ne voit plus que la tête de deux personnages ; un jeune homme de profil à droite (Dionysos), faisant face à une jeune femme, coiffée du cécryphale, qui lui présente un canthare. Traits de contours en relief.
Fin du ve siècle.","Lilly Ghali-Kahil, La céramique grecque (fouilles 1911-1956), Paris, De Boccard, Etudes thasiennes 7, 1960, p. 114, no 54, pl. XLVIII, 54 ; BCH, 73 (1949), p. 539, fig. 20","Agora 1949",32,24.713541611,40.780366637
"ETHVII586",1227,"55-231",,,"cratère",,,"FRAGMENT DE CRATÈRE.
Larg. max. 4 cm ; haut. max. 2,3 cm. Quadrige de trois quarts se dirigeant à gauche : il subsiste une partie des deux chevaux du centre ; restes de deux têtes : sur celle de droite, mieux conservée, on voit encore le harnais sur le front avec un disque en metal rattaché aux oreilles. Traits de contours en relief.
Fin du ve siècle.","Lilly Ghali-Kahil, La céramique grecque (fouilles 1911-1956), Paris, De Boccard, Etudes thasiennes 7, 1960, p. 114, no 55, pl. XLVIII, 55","Sondage Platis, 1955",113,24.713234179,40.778311785
"ETHVII587",,"H 385",,,"cratère",,,"FRAGMENT DE CRATÈRE.
Larg. max. 5,2 cm ; haut. max. 5,35 cm ; ép. 0,6. Pieds et bas d'un chiton d'un personnage féminin vu de face. Travail schématique.
Dernier quart ou fin du ve siècle.","Lilly Ghali-Kahil, La céramique grecque (fouilles 1911-1956), Paris, De Boccard, Etudes thasiennes 7, 1960, p. 115, no 56, pl. XLVIII, 56",,,,
"ETHVII588",,"H 416",,,"cratère",,,"FRAGMENT DE CRATÈRE.
Larg. max. 4,3 cm ; haut. max. 5,4 cm ; ép. 0,57 cm. II ne reste, vers la droite, qu'un pan de draperie décoré d'un motif de petits cercles ; il s'agit d'un châle ou d'un manteau. A gauche, au-dessus de la bordure inférieure de la représentation soulignée de deux traits, grappes de raisin sur un plateau (Dionysos assis sur son vêtement [Beazley]).
Autour de 400.","Lilly Ghali-Kahil, La céramique grecque (fouilles 1911-1956), Paris, De Boccard, Etudes thasiennes 7, 1960, p. 115, no 57, pl. XLVIII, 57",,,,
"ETHVII589",,"D 202 ; 53-297",,,"cratère",,,"FRAGMENT DE CRATÈRE.
Larg. max. 5,2 cm ; haut. max. 5,6 cm ; ép. 0,6 cm. Personnage masculin à gauche drapé dans un himation.
Début du ive siècle.","Lilly Ghali-Kahil, La céramique grecque (fouilles 1911-1956), Paris, De Boccard, Etudes thasiennes 7, 1960, p. 115, no 58, pl. XLVIII, 58",,,,
"ETHVII590",,"H 408",,,"cratère",,,"(DEUX) FRAGMENTS D'UN CRATÈRE.
Larg. max. 7,7 cm ; haut. max. 7,6 cm ; ép. 0,6 cm. Partie de deux personnages drapés dans des himations. Travail schématique.
Début du ive siècle.","Lilly Ghali-Kahil, La céramique grecque (fouilles 1911-1956), Paris, De Boccard, Etudes thasiennes 7, 1960, p. 115, no 59, pl. XLVIII, 59",,,,
